AimagName_mng,SoumName_mng,BagName_mng,BagN,PlotName_mng,AimagName,SoumName,Bagname,PlotName,Longitude,Latitude,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
????????,?????????,???????,4,??????????? ??????,Umnugovi,Tsogttsetsii,Uguumur,Hashaalaagui talbai,105.5522,43.7521,0.7,1.2,0.1,0.1,1.1,1.8,2.8,0.1,,,,,,
????????,?????????,??????,1,????????,Umnugovi,Tsogttsetsii,Siirst,Tsatgalan,105.6355,43.7822,0.7,0.8,0.1,1.4,0.7,3.2,1.2,0.1,0.6,1.4,0.2,1.2,0.3,0.1
????????,?????????,??????-????,3,???????????,Umnugovi,Tsogttsetsii,Tsagaan-Ovoo,Tavantolgoi,105.4795,43.705,,,,,,,,,0.5,1.4,0.2,1.5,0.2,0.3
????????,?????????,??????-????,3,??????-????,Umnugovi,Tsogttsetsii,Tsagaan-Ovoo,Hongor-Ovoo,105.34025,43.72347222,1.9,6.3,9.8,3,8.9,6.5,3.7,6.4,,,,,,
?????????,?????,?????,2,????-?????,Suhbaatar,Asgat,Duhum,Govi-Oboot,113.7320556,46.19544444,2.2,7.3,8.8,4,15.6,16.2,3.1,6.9,2.4,3.5,1.1,4.6,4.4,2
?????????,?????,?????????,4,??????????? ??????/????? ???,Suhbaatar,Asgat,Jargalant,Hashaalaagui talbai/Ulaan del,113.5664,46.3664,1.8,4.7,6.7,3.75,10.4,17.8,8.3,21.5,2,2.1,2,3.8,2.5,2.6
?????????,?????,??-???,3,?????? ???,Suhbaatar,Asgat,Ih-Uul,Shargiin uul,113.3875,46.43647222,2.35,4.6,6.9,2.6,9.85,17.8,7.6,17.3,8.8,10.3,2.4,1.3,6.4,3
?????????,?????,??????,1,?????? ??????,Suhbaatar,Asgat,Ulziit,Tsagaan tolgoi,113.7390278,46.28802778,0.88,3.73,1.35,3.36,13.525,16.25,9.9,2.7,12.2,13.1,3.4,6.9,6.4,3.4
?????????,??????-???,,3,??? ???????,Suhbaatar,Suhbaatar,Hulgar,Ust durvulj,113.3238889,46.68638889,,,,,,,,,4.3,4.6,0.9,2.1,5.5,4
?????????,??????-???,,5,?????? ?????,Suhbaatar,Suhbaatar,Shinebulag,Tsagaan hudag,113.2969,46.6078,,,,,,,1,3.5,,,,,,
?????????,??????-???,,8,?????,Suhbaatar,Suhbaatar,,Zaraa,113.4533,46.6661,0.5,5.9,3.8,1.2,4.2,1.7,9.8,4.2,,,,,,
?????????,??????????,????,1,???? ??????,Suhbaatar,Bayandelger,Bayan,Zuun tugrug,112.1375,45.68833333,0.8,9,3.9,0.4,6.7,,5.3,14.8,2.8,1,0.9,2.3,0.4,0.2
?????????,??????????,?????,4,?????? ?????,Suhbaatar,Bayandelger,Duhum,Tsagaan airag,112.4952778,45.43027778,0.4,6.4,5.6,0.8,8.8,3.4,5,6.7,3.3,1.4,3.2,1.6,1.8,0.9
?????????,??????????,??????,2,??????,Suhbaatar,Bayandelger,Delger,Devreh,112.2305556,45.4725,0.2,,6,1.1,4.6,0.8,5,2.5,5.8,1.6,3.8,2.2,1.4,0.6
?????????,??????????,???,3,??? ?????,Suhbaatar,Bayandelger,Tuv,Bor hujir,112.2063889,45.81027778,,,4.2,,,9,7.6,5.7,1,1,0.7,2.2,0.6,0.6
?????????,??????????,??????,5,???? ?????,Suhbaatar,Bayandelger,Hongor,Baga urguu,112.75917,45.75917,0.4,,,2.6,9.4,2.1,15,3,0.8,1.7,1.5,1.9,0.6,0.4
?????????,??????????,??????,6,??????,Suhbaatar,Bayandelger,Shireet,Adiyaat,112.39305,45.68639,1.6,4.1,4.8,1,16.7,7.8,15.2,10.5,4.5,1.5,1.1,2.6,1.4,0.01
?????????,?????????,????-??,3,??????,Suhbaatar,Dariganga,Aman-Us,Arigun,113.9263,45.2412,3.5,9.5,8.3,3.1,4.6,11.1,4.4,5.3,4.4,1,0.1,2.3,4.1,6.1
?????????,?????????,??????,2,?????,Suhbaatar,Dariganga,Badrah,Huduu,114.3009,45.3276,2,3.5,5.4,0.4,6.8,6,10.4,4.6,4.7,4.4,4,4.9,1.6,2
?????????,?????????,?????,4,??????????? ??????/???????,Suhbaatar,Dariganga,Ovoot,Hashaalaagui talbai/Bayangol,113.7051,45.3371,1.4,3.8,5.35,2.05,11.4,12.8,11.7,3,0.3,8,5.7,1.5,1,1.9
?????????,?????????,???,1,?????,Suhbaatar,Dariganga,Uud,Muhar,114.0227,45.5553,2.8,2.1,9.4,5.8,12.1,20.6,2.5,15.6,5.5,5.1,7.6,0.7,3,1.8
?????????,????????,?????????,1,????? ?????,Suhbaatar,Munhhaan,Bayanterem,Hajuu hudag,112.3060556,45.492,1.5,11.25,7.6,6.1,10.5,12,0.2,8.6,5.1,3.1,5.4,2.8,4.4,4.7
?????????,????????,????-???,2,?????? ????,Suhbaatar,Munhhaan,Bayan-Uul,Delger nuur,112.1618889,47.21758333,2.5,8.1,6.3,4.5,11.5,13.8,1.4,10.9,2.3,2.4,1.1,2.3,1.5,2.9
?????????,????????,??????????,3,???????,Suhbaatar,Munhhaan,Bayantsagaan,Uguumur,111.73783,47.23653,,,3.4,,10.1,10.2,3.6,2.7,5.2,0.6,0.6,1.1,1.2,3
?????????,????????,??????????,4,????????,Suhbaatar,Munhhaan,Bayasgalant,Talbulag,112.04482,46.95095,2.65,5.7,9.7,3.6,9.1,23.6,0.6,8.2,2.7,0.9,0.7,4.1,1.1,2.1
?????????,????????,?????????,5,??????,Suhbaatar,Munhhaan,Burentsogt,Dugant,111.5668333,47.0065,0.65,5.55,3.35,1.5,7.9,5,6.8,6.7,2.9,1.7,2.8,3.8,1.4,4.2
?????????,?????,????????,1,????????,Suhbaatar,Naran,Gun hudag,Tsongorog,113.4953889,45.1195,0.3,,,2.1,14.6,5.3,5.2,5.5,12.3,1.4,6.8,2.5,3.1,3.5
?????????,?????,??????????,3,?????? ??????,Suhbaatar,Naran,Naranbulag,Taigiin hundii,113.6433889,45.11394444,0.4,4.26,5.46,1.3,8.35,9.4,5.6,8.3,5.6,2,2.8,5.5,2.5,3.3
?????????,?????,????????????,2,??????????,Suhbaatar,Naran,Tosongiin gol,Noyonhundii,113.5854,44.8009,0.55,4.53,1.25,2.9,16.9,11.8,5.6,2.9,14,3.6,3.4,1.8,2.4,3.4
?????????,?????,???????,1,?? ?????,Suhbaatar,Ongon,Ihbulag,Ih bulag,113.2736389,45.40352778,0.8,4.6,1.3,3,10.9,14.4,10.6,3.4,2.8,2.6,6.6,3,3,1.4
?????????,?????,?????,3,????? ???,Suhbaatar,Ongon,Nuden,Budar had,112.8766,44.9856,,,1.1,,8,12.8,6.3,2.8,3.8,1.8,4.1,2.7,2,0.8
?????????,?????,???????,5,??????????? ??????/????-?????,Suhbaatar,Ongon,Havirga,Hashaalaagui talbai/Uhaa-Ovoot,113.1198,45.3593,1,3.3,1.3,3.55,12.6,6.9,2.9,4.7,2.2,2,1.9,1,2.6,1.6
?????????,?????,???????,2,???????,Suhbaatar,Ongon,Sharburd,Hargant,113.1338056,45.59658333,3.4,9.6,3.5,2.7,15.9,12.7,3,12.6,2.2,1.3,1.9,2.7,3.8,2.5
?????????,?????????,???????,1,?????,Suhbaatar,Suhbaatar,Bayandol,Uneet,114.4892,46.4847,2.1,14.7,2,3.4,21,8.9,2.8,7.6,3.1,0.5,1,2,2.2,2.5
?????????,?????????,????,4,??????????,Suhbaatar,Suhbaatar,Lanz,Havhaastai,113.8469,46.5744,,,1.5,3.6,5.5,6,2.3,2.6,2.8,0.8,0.8,1.5,3.5,3.9
?????????,?????????,??????????,2,??????????? ??????/???? ????,Suhbaatar,Suhbaatar,Hailaastai,Hashaalaagui talbai/Uhaa ovoo,113.8547,46.7503,2.2,16.1,3.4,4.5,16.4,27.8,4.2,15.4,1.5,2.2,0.5,4,2.6,4.2
?????????,?????????,??????,3,???? ????,Suhbaatar,Suhbaatar,Hulgar,Ariin nuur,113.787,47.2794,3,8.3,3.2,3.5,15.4,15.6,5.2,13.1,7.2,2.8,3.3,2.6,6,7.6
?????????,?????????,?????????,5,????? ?????? ?????,Suhbaatar,Suhbaatar,Shinebulag,Tavan honhor hujir,114.5392,47.174,1.1,0.6,2.4,0.9,6,11.6,1.8,1.5,5,1.5,2,1.2,3.1,4.8
?????????,???????????,??????????,4,?? ?????,Suhbaatar,Tuvshinshiree,Delgerhaan,Ih bulag,111.72961,46.63272,0.8,1,4.2,1.8,4.5,11.7,3.8,2.6,4.1,1.8,2.6,8.4,3.1,6.4
?????????,???????????,???????,5,??? ??????,Suhbaatar,Tuvshinshiree,Uguumur,Bor hundii,111.9867,46.2944,0.4,0.4,1.9,2.2,6.5,10.4,2.6,2,3.3,12.9,5,6.5,1,6.3
?????????,???????????,??????,2,???? ??????,Suhbaatar,Tuvshinshiree,Ulziit,Dund suvraa,111.61753,46.32025,0.3,0.3,1.4,1.5,6.1,13.2,3.2,1.7,1.4,4.6,3.1,3.4,3,5.7
?????????,???????????,????????,1,??????????? ??????/??????? ??????? ??????,Suhbaatar,Tuvshinshiree,Sergelen,Hashaalaagui talbai/Ongotsnii buudliin talbai,111.80172,46.21894,1.2,1.2,2.7,0.4,11.8,13,4,1.8,2.5,2.4,1,5.4,0.4,3.3
?????????,???????????,?????,3,???????,Suhbaatar,Tuvshinshiree,Unegt,Maihant,111.4739,46.6194,2.4,7.7,7,4.3,14.4,23.2,5.6,4.5,5,1.4,1.6,0.1,6.6,5.7
?????????,?????????,????-????,3,??????????? ??????/??? ???????,Suhbaatar,Tumentsogt,Bayan-Ovoo,Hashaalaagui talbai/Shar durbulj,112.336,47.61455556,2.75,19,4.35,2.5,15.5,16.9,2.7,12.2,2.9,6.8,6.8,3.2,4,6.3
?????????,?????????,??????????,2,????????? ????,Suhbaatar,Tumentsogt,Bayantsagaan,Yanzagatai nuur,112.2878,47.5375,,,7.65,1.6,8.8,23.2,2.3,16.2,3.4,6.4,6.4,7.3,4.6,3.3
?????????,?????????,??????,1,????? ????,Suhbaatar,Tumentsogt,Lhumbe,Taliin shand,112.4195556,47.68263889,0.5,3.5,3.5,0.2,1.5,11.6,17.9,2,2.4,7.6,7.6,3.9,2.1,1.4
?????????,???????,????,1,?????? ?????,Suhbaatar,Uulbayan,Bayan,Dersen hudag,112.20014,46.39403,1.3,1.8,3.6,3,8.9,11.9,2.4,5.1,0.5,0.1,0.9,1.1,0.3,1.2
?????????,???????,??????,5,?????? ??????,Suhbaatar,Uulbayan,Delger,Doloon hashaat,112.8197,46.66526,1.2,0.9,3.4,3.1,7.3,4.2,22,0.6,2.2,0.1,5,0.6,3.9,4.1
?????????,???????,????????,4,???? ??????,Suhbaatar,Uulbayan,Javhlant,Baga tsagaan,112.7045833,46.78616667,0.5,1.9,2.2,2.2,4.9,8,5.2,0.5,0.2,0.05,0.2,5.3,1.8,1.2
?????????,???????,?????????,2,??????????? ??????/??,Suhbaatar,Uulbayan,Jargalant,Hashaalaagui talbai/Ats,112.34339,46.46331,0.7,4.1,1.6,2.6,3.4,8.7,13.7,20.5,2,2.6,0.3,1.2,2.9,1
?????????,???????,????,3,????,Suhbaatar,Uulbayan,Tegsh,Tegsh,112.3072222,46.73555556,1.4,1.4,0.8,1.3,10,6.4,2.9,2.7,9.9,3.8,5.1,2,6.4,6.2
?????????,??????,????????,3,?? ?????,Suhbaatar,Halzan,Sainshand,Ar bulag,113.1085,46.09222222,0.7,2.6,0.9,0.4,9.7,10.8,2.6,10.7,0.7,1,0.2,2.6,2.4,2.2
?????????,??????,??????????,2,??? ?????,Suhbaatar,Halzan,Sahiul shand,Bor hoshuu,113.0284167,46.41511111,0.3,1.4,2.7,0.6,3.9,7.8,6.2,5.8,6.2,7,3.6,3.5,6.4,5
?????????,??????,??????????,1,????,Suhbaatar,Halzan,Halzan shand,Shuut,112.8389444,46.33661111,0.4,3,1.15,1.35,8.65,8.5,5.4,3.5,2.8,4.9,1.8,3.8,4.6,3.6
?????????,??????,??????,4,??????????? ??????/??? ?????,Suhbaatar,Halzan,Hatavch,Hashaalaagui talbai/Huh undur,112.9283333,46.055,2.9,5.8,9.9,2.2,16.3,36.2,13,15,2.3,1.4,0.6,6.9,3.2,3
?????????,????????????,?????????,8,??? ????,Suhbaatar,Erdenetsagaan,Altan ovoo,Shar ovoo,115.3894,45.9458,2.8,7.2,6.4,3.6,9.7,34.8,6.9,10,12.7,4.9,6.1,3.6,1.2,7.2
?????????,????????????,??????,3,????,Suhbaatar,Erdenetsagaan,Badrah,Zeeg,115.1179444,45.81394444,3,,1.2,,16.9,8.7,12.1,1.3,12.8,3,5.2,1.4,3.2,3.7
?????????,????????????,??????,5,??? ??????,Suhbaatar,Erdenetsagaan,Biluut,Huh havtsal,115.3940278,45.87511111,3,4.4,1.2,2.9,9.4,18.7,13.2,4,5,0.2,0.9,1,0.8,3.2
?????????,????????????,?????????,6,?????????,Suhbaatar,Erdenetsagaan,Jargalant,Jargalant,114.9472,46.0986,2.7,5.6,1.8,1.2,9.5,1.8,5.6,7.1,7.1,1.2,1.8,1.7,1,2
?????????,????????????,??????????,7,????,Suhbaatar,Erdenetsagaan,Hadiin bulag,Huis,115.4272,45.9919,,,1.4,,13.1,10.3,8.3,3.3,2.9,0.3,0.8,1.6,0.2,0.6
?????????,????????????,??????,4,?????,Suhbaatar,Erdenetsagaan,Hongor,Tohoi,114.9133,45.9883,,4.7,9.4,2.6,7.2,11.6,11.3,2.4,4.4,0.4,0.2,3.4,0.2,1.9
?????????,????????????,???????????????,1,??????? ?????,Suhbaatar,Erdenetsagaan,Hundlun hailaast,Hundlun hails,115.7244,45.8119,,,1,,11.9,12.4,9.8,4.7,4.5,1.5,0.7,0.9,0.01,4.4
?????????,????????????,??????????,2,?????? ???,Suhbaatar,Erdenetsagaan,Tsagaan ovoo,Halzan had,115.3167,45.8529,,,1.8,1.8,2.3,5,2.7,1.5,8.1,1.7,1.4,2.5,1.1,2.8
???????,??????????,?????????,1,????????,Selenge,Altanbulag,Burgedtei,Burgedei,106.5273,50.3106,,,1.3,4.4,1.3,2.8,4.2,4.4,2.4,7.3,3,6.4,7.6,7.4
???????,??????????,???????,2,???????,Selenge,Altanbulag,Suvarga,Suvarga,106.47089,50.2953,,,5.5,7.9,2.6,9.4,2.4,8.4,3.3,6.1,4.1,7.6,8.9,7.2
???????,??????????,???,3,?????,Selenge,Altanbulag,Tsuh,Huduu,106.6890556,50.26275,1.8,2.1,2.9,0.4,5.2,10.6,3.2,7.4,6.6,9.1,6.6,7.6,17,16.7
???????,???????????,?????????,2,?????????? ??,Selenge,Baruunburen,Burgaltai,Chandagatai ar,104.7822,49.1541,2.4,2.7,4.4,1.6,5.2,18.5,2.5,8.9,5,14.8,9.8,4.1,13.8,12.3
???????,???????????,????,1,????? ????????,Selenge,Baruunburen,Iven,Chuluu hagaldag,105.0604,49.2266,2.2,2.5,4.8,0.8,8.7,7.6,9.5,8.4,1.6,7.7,4.4,13.3,3.9,2.7
???????,???????????,??????-????,3,??????????? ??????/????? ??????,Selenge,Baruunburen,Tsagaan ovoo,Hashaalaagui talbai/Undur tolgoi,104.826,49.1954,8.2,18.7,5.5,7.6,11.2,12.4,4.2,10.8,4.5,9.2,7.3,9.5,5.8,11.8
???????,???????,????,2,???????,Selenge,Bayangol,Bayan,Bayangol,106.0516,49.0199,,16.5,3.6,6.2,9.1,6.6,2.4,3.3,6.3,11,2,10.2,9.1,10.1
???????,???????,?????,3,???????? ??????,Selenge,Bayangol,Gonir,Tunhliin hundii,106.1144,48.9406,8.9,14.45,4.2,6.5,8.3,14.8,7.8,5.2,4.2,9.9,1.2,11.4,5.9,6.2
???????,???????,?????,1,????????,Selenge,Bayangol,Haraa,Bayantsogt,106.0925,48.8264,9.8,14.5,3,3.1,1.3,10.6,3,9,3.9,10.1,0.7,7.6,7.1,7.7
???????,????,??????,3,??????,Selenge,Eruu,Bugant,Hodood,107.2015,49.5096,,26.5,33.8,14.7,13.4,24.8,1.8,9.1,18.5,20.7,14.5,13,23.7,25.4
???????,????,?????????,2,?????????,Selenge,Eruu,Buuragchin,Guntolgoi,106.781,49.6288,8.35,16.1,20.7,8.7,6,13.6,1.6,26.5,12.3,13.8,7.4,4.8,16.8,25.9
???????,????,?????,1,??????????? ??????/?????? ???,Selenge,Eruu,Tavin,Hashaalaagui talbai/Daagan del,106.6361111,49.81843333,,,24.5,6.7,2,8.2,6.2,6.4,0.7,6.2,4.2,6.3,4,6.5
???????,????????,??????,1,??????,Selenge,Javhlant,Bumbat,Bumbat,106.2877,49.6959,,,10.3,2.7,2.8,10.6,3.7,4.6,2,10,6.1,5.8,15.5,21.1
???????,????????,????????,2,????????,Selenge,Javhlant,Monostoi,Monostoi,106.2314,49.7489,5.6,1.3,9,10.2,5.3,8,1.6,9.9,0.6,6.2,6.3,8.6,4.2,5.9
???????,?????????,??????,2,?????? ?????,Selenge,Zuunburen,Belchir,Sumiin bulan,105.807,50.0946,13.9,4,10.8,13.5,3.8,14.2,3,18.2,2.5,5.1,5.9,14.9,7.1,6.5
???????,?????????,?????????,1,??????????? ??????/?????????,Selenge,Zuunburen,Jargalant,Hashaalaagui talbai/Jargalant,105.8563,50.0363,15.6,10,12.8,10,6.2,17.5,1.6,18.9,5.3,22.6,13.2,17.8,8.8,7.2
???????,?????????,???????,3,???? ?????,Selenge,Zuunburen,Mangirt,Oros davaa,105.9403,49.8511,8.4,9.2,6,9,9.1,13.9,6.1,8.7,6.1,24,16.8,2,18.3,15.7
???????,??????,??????????,3,??????????? ??????/??????????,Selenge,Mandal,Bayansuudal,Hashaalaagui talbai/Bayansuudal,106.4289,48.8523,,7.9,18.4,9.6,4.8,12.8,4.8,9,7.4,9.5,3,7.5,7.2,15.2
???????,??????,????????,1,?????????? ??,Selenge,Mandal,Tumur zam,Ohiroogiin am,106.5117,48.8828,,10.8,13.8,17.1,6.4,17.3,15.2,11.4,7.8,7.2,2,12.4,12.4,12.8
???????,??????,??????,5,????????,Selenge,Mandal,Tunhel,Sergelen denj,106.7498,48.646,6.45,8.6,17.8,19.4,25.5,20.4,6.2,12,5.4,6.7,3,11.6,14.8,13.9
???????,??????,????,4,???????????,Selenge,Mandal,Herh,Soloomjalga,106.5246,48.777,5.6,4.6,14.2,8.5,6.9,16.8,7.6,4.4,7.8,8.2,0.1,2.2,13.1,17
???????,??????,?????????,2,?????????,Selenge,Mandal,Shirhentseg,Shirhentseg,106.4928,48.8563,2.95,1.4,7.4,3.1,2.3,5.7,4.4,1.4,6.3,5.5,2,11.2,10.9,13.9
???????,?????,??????????,2,????????????,Selenge,Orhon,Belendalai,Burhantolgoi,105.3953,49.0705,6.35,1.4,7.9,1.3,2,7.6,3.4,0.8,0.5,2.3,0.3,1.1,4.2,2.9
???????,?????,?????,1,??????????? ??????/??????,Selenge,Orhon,Orhon,Hashaalaagui talbai/Sansar,105.4174,49.1435,,14.5,11.6,6.5,7.5,13.9,4.9,14.2,0.7,3.4,0.4,8.4,3.9,0.9
???????,?????????,????????,2,??????????? ??????/?????? ??????,Selenge,Orhontuul,Bayantsogt,Hashaalaagui talbai/Holboo tolgoi,104.8478,48.7837,,16.8,4.6,6.2,3.8,16.4,17.6,5.4,4,12.6,2.4,8.7,7.2,12.2
???????,?????????,???????,1,??? ??,Selenge,Orhontuul,Rashaant,Shar us,105.1498,48.9712,11.8,19.9,16,9.4,6.1,6,4.8,11.6,3.4,10.6,3.9,3.2,9.7,12.4
???????,?????????,??????-????,3,?????? ????,Selenge,Orhontuul,Hongor-Ovoo,Hongor ovoo,104.7868,48.8845,,,,7.2,4.6,6.7,2,6.9,2.2,6.8,0.5,6.4,4.3,5.4
???????,??????,???????,2,???????,Selenge,Saihan,Gavshgai,Gavshgai,105.5665,49.1473,,,,7.1,4.4,8.6,6.4,4.9,0.9,5.6,3,7.4,2.6,2.8
???????,??????,??????,3,??????,Selenge,Saihan,Nomgon,Nomgon,105.8029,49.3052,,,7,7.2,4.6,5.2,0.8,7.2,0.4,11.5,3.2,8.7,5.5,1.6
???????,??????,?????,1,?????,Selenge,Saihan,Hutul,Hutul,105.5567,49.1059,,,3.9,5.1,4.3,14.4,2.4,8.6,2.3,8.5,4.7,11.5,9.8,8.5
???????,????,????,1,????,Selenge,Sant,Iven,Iven,105.4914,49.3153,,,5.3,9.4,3.5,6,5.4,5.9,4.9,10.5,9.1,7.8,9.7,8.7
???????,????,??????,2,??????,Selenge,Sant,Hushaat,Hushaat,105.3516,49.2533,3.8,5.9,2.3,2.2,3.5,4.4,6.8,3.7,4.2,8.8,5.5,11.9,6.5,7.7
???????,?????????,????????,5,??????????? ??????/????????,Selenge,Suhbaatar,Borguvee,Hashaalaagui talbai/Horoolol,106.2241,50.1741,15,6.6,,,,,,,1.2,1.9,5.6,13,3.7,2.9
???????,?????,??????,2,?? ????,Selenge,Tushig,Ar nuga,Ar nuga,105.2931,50.3995,,4.4,13.8,17.4,2.3,10.5,5.2,12.7,8.3,12.6,10.2,14.1,14.7,16.4
???????,?????,????????????,1,??????????? ??????/????????????,Selenge,Tushig,Jargalmandah,Hashaalaagui talbai/Jargalmandah,105.0158,50.3061,23,17.8,9.7,19.5,4.5,4.4,1.4,5.7,13.8,15.7,12.6,9.6,15,13.8
???????,??????,??????,1,??????????? ??????/??????,Selenge,Hushaat,Daagat,Hashaalaagui talbai/Mogoit,105.5156,49.7333,16.9,9.2,2.1,,3.8,6.5,1.2,4.9,10.5,20.5,18.7,9,24.5,19.6
???????,??????,??????????,2,?????,Selenge,Hushaat,Munhtolgoi,Bugat,105.7051,49.6986,7.425,8.7,10.8,10.2,7.6,23.5,6.6,17.2,5.7,10.6,10.8,22.5,10.1,20.4
???????,?????,??????????,2,??????????? ??????/?????,Selenge,Huder,Bayantsagaan,Hashaalaagui talbai/Jalga,107.5659,49.7718,,5.5,11.9,11.8,8.1,18.3,5,20.4,6.9,5.5,5.7,11.2,11.4,12.5
???????,?????,??????????,1,??????,Selenge,Huder,Tarvagatai,Bumbat,107.2656,49.7825,5.4,5.8,6.8,6.7,2.1,23.6,4.6,10,8.8,7.5,6.9,19.6,12.2,15.1
???????,??????????,?????,1,???????,Selenge,Tsagaannuur,Orgih,Uguumur,104.9738,49.9879,4.1,4,8.2,8.9,5.5,34,6.2,5.5,6.8,7.8,7.3,10.8,4,5.5
???????,??????????,??????,3,??????,Selenge,Tsagaannuur,Tiireg,Tiireg,105.5618,50.1282,3.8,5.3,6,8,3.5,25.5,9.65,3.7,3.7,5.2,9.2,7.2,23.3,9.5
???????,??????????,?????,2,??????????? ??????/?????,Selenge,Tsagaannuur,Huurch,Hashaalaagui talbai/Huurch,105.4116,50.1529,,,1.2,1.8,2.8,6.4,1.5,3.6,3,6.8,5.1,11.4,15.1,2.6
???????,??????,??????????,3,??????????,Selenge,Shaamar,Dulaanhaan,Dulaanhaan,106.2695,49.9099,,,1,2,1.6,13,0.3,4.2,1.1,4.4,4,7.4,5.2,4.2
???????,??????,??????????,1,??????????,Selenge,Shaamar,Delgerhaan,Delgerhaan,106.2054,50.091,,,2,4,3.1,1.3,1,2.4,5.2,8.6,11.3,7.1,12.3,11.6
???????,??????,???????,2,??? ??????,Selenge,Shaamar,Ohindii,Ohi hundii,106.1144,50.0692,0.75,6.5,12.1,6.5,7.4,7.4,6.2,6.5,1.2,3.1,4.1,1.2,3.3,5.4
???,??????????,?????-????,3,??????,Tuv,Altanbulag,Altan-Ovoo,Hustai,105.82666,47.58934,,4.9,11.5,4.9,6.7,9.6,5.5,14.8,,4.7,2.4,4.9,1.9,1.8
???,??????????,?????,2,?????,Tuv,Altanbulag,Argal,Ovoot,106.33541,47.46879,0.6,3.6,8.4,3.6,14.2,6.8,3.7,9.7,,8.7,3,6,4.5,2.9
???,??????????,????,4,?????????,Tuv,Altanbulag,Zamt,Jargalant,106.02654,47.42281,0.4,5.9,8.6,5.9,2.9,5.2,7.3,5.8,,7.9,0.7,7.7,1.3,4.8
???,??????????,????,1,??????????? ??????/???????,Tuv,Altanbulag,Sumt,Hashaalaagui talbai/Arhudag,106.38461,47.68347,2.9,4.1,5.1,4.1,5.1,5.4,4.8,5.3,,3.1,2.9,9.6,1.5,2.7
???,????????,??????????,1,??????????? ??????/?????? ??????,Tuv,Argalant,Argaliin uul,Hashaalaagui talbai/Hogiin tolgoi,105.90561,47.93333,1.9,5.6,5.8,5.6,8,8.3,5,8.1,,4.4,0.7,5,8.3,2
???,????????,??????,2,?????? ???,Tuv,Argalant,Hushuut,Moltsog els,105.90161,47.8488,2.3,3,6.4,3,11.8,12.1,6.2,9.8,,5.9,1.2,5.9,6.2,1
???,??????,?????,2,???????? ??,Tuv,Arhust,Narst,Arhustiin am,107.98608,47.53786,3,4.7,5.8,4.7,9.6,12.2,5.5,10.6,,7.7,2.6,8.7,5.1,7
???,??????,????????,1,???? ?????? ??,Tuv,Arhust,Noyon shand,Noyon shandiin am,107.88038,47.45702,,7,6.5,7,8.3,11.3,6.3,1.5,,3.4,3.3,2.4,7.4,9.5
???,?????????,???????,3,??????? ??,Tuv,Batsumber,Bayangol,Yamaatiin ar,106.85267,48.33815,4.5,9.2,6.2,9.2,8.8,21.7,1.2,7.2,,11.3,1.2,2.7,7.5,5.8
???,?????????,??????,1,??????????? ??????/???????? ??,Tuv,Batsumber,Mandal,Hashaalaagui talbai/Uilantiin am,106.68147,48.34275,6,9,6.5,9,8.3,19,9.1,15,,5,1.4,3,22,8.3
???,?????????,?????,4,324? ?????,Tuv,Batsumber,Udleg,324r tochig,106.7193,48.27584,4.9,8.2,6.6,8.2,13.2,3.5,6.2,5,,6.1,1.4,1.8,6.4,1.4
???,?????????,????-?????,2,??????,Tuv,Batsumber,Tsogt-Undur,Hujirt,106.64941,48.45715,1.7,2.4,4.3,2.4,6.3,7.6,7,8.4,,1,0.7,7.9,8.2,1.1
???,????,???????,2,??????,Tuv,Bayan,Uguumur,Tsaidam,107.98638,47.085,1.5,2.1,4.6,2.1,4,9.9,4.8,13,,0.8,2.5,9.2,1.4,5.4
???,????,??????,3,??????? ??????,Tuv,Bayan,Tsavchir,Yamaatiin gozgor,107.4875,47.3685,1.8,2.2,5,2.2,2.4,4.5,10.1,3.2,,4.1,1.4,4.2,9,19.9
???,????,????,1,??????????? ??????/?????? ????,Tuv,Bayan,Tsant,Hashaalaagui talbai/Boomon ders,107.4393,47.21822,1.9,4.7,3.1,4.7,7,6.1,7.6,4.2,,5.3,1.1,2.6,1.9,2.8
???,??????????,???????,1,????????? ??,Tuv,Bayandelger,Baidlag,Shurguutiin am,108.21019,47.95111,2.7,2.9,6.5,2.9,14.7,12.9,10.3,9.8,,6.2,2.8,5.2,2.4,1.6
???,??????????,??????,2,???????,Tuv,Bayandelger,Galuut,Dutluur,108.05891,47.62136,1.8,2.9,3,2.9,9.1,8.3,7,7.2,,11,2.5,1.5,3.2,2.4
???,????????????,?????????,1,??????????? ??????/?????? ?????? ??????,Tuv,Bayanjargalan,Jargalant,Hashaalaagui talbai/Baruun tsagaan tolgoi,108.18225,47.23713,2,3,2.3,3,4,7,8.5,8.2,,4.8,3.6,1.8,8.2,3.6
???,????????????,?????????,2,?????????? ???????,Tuv,Bayanjargalan,Ulaan uhaa,Enhtaivanii uvuljuu,108.50352,47.1221,1.7,2.2,2.6,2.2,4.2,4.2,10,9,,2.4,2.2,4.6,7.3,2.4
???,????????????,??????,3,?????? ?????,Tuv,Bayanjargalan,Erdene,Uyetiin hudag,108.295,46.97444,0.01,1.3,2.6,1.3,4.2,5.6,3.9,3.5,,2,1.4,5.6,2.4,2.6
